Contents,Mints,CH 1,CH 2,CH 3,CH 4,CH 5,CH 6,CH 7,CH 8,CH 9,CH 10,IGCH,Coin count,min coin count,max coin count,coin count approximate,coin count uncertain,Hacksilver coint,Ingot count,lot,Mint 1 URI,Mint 2 URI,mint uncertain,Authority 1 URI,Authority 2 URI,authority uncertain,Stated authority,Dynasty URI,Material 1 URI,Material 2 URI,material uncertain,Denomination 1 URI,Denomination 2 URI,denomination uncertain,Region 1 URI,Region 2 URI,Region 3 URI,Authenticity
,,,,,,,,7.061,,,10.271,,1,,,,,,,,http://nomisma.org/id/magnesia_ad_maeandrum,,,http://nomisma.org/id/philip_iii_arrhidaeus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,7.061,,,10.271,,4,,,,,,,,http://nomisma.org/id/sardes,,,http://nomisma.org/id/philip_iii_arrhidaeus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,7.061,,,10.271,,7,,,,,,,,http://nomisma.org/id/colophon,,,http://nomisma.org/id/philip_iii_arrhidaeus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,7.061,,,10.271,,1,,,,,,,,,,TRUE,http://nomisma.org/id/philip_iii_arrhidaeus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,http://nomisma.org/id/asia_minor,,,
6500 AR,,,,,,,,,,,10.272,,,,,,,,,,,,,,,,,,,,,,,,,,,
c. 500 AE,"Lysimacheia: 
28 AE (Herakles/Artemis) 
21 AE (Demeter/Nike)
222 AE (Herakles/Nike)",,,,,,,,,,10.273,,271,,,,,,,,http://nomisma.org/id/lysimachia,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
c. 230 AR,"Alexander III 
Amphipolis: 5 
Pella: 1 
Byblus: 1 
Sidon: 2 
Tyre: 1 
Babylon: 1 Babylon: 1
Susa: 1 
Uncert. mint: 1 
Uncert. Greece or Macedon: 1 
Pergamum: 2 
Miletus: 2 ",,,,,,,,,,10.275,,5,,,,,,,,http://nomisma.org/id/amphipolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/pella_macedon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/byblus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/sidon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/tyre,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/babylon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/susa,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,4,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,http://nomisma.org/id/macedon,http://nomisma.org/id/greece,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/pergamum,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,"Miletus or Mylasa: 1 
Sardes: 1 
Perge: 1 
Uncert. Pamphylia: 1 
Aradus: 2  
Uncert. mints: 3 
Lysimachus 
Lampsacus: 4 
Symrna: 1 
Uncert. mint: 1 
Aenus: 2 
Attalus I 
Pegamum: 2 ",,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/miletus,http://nomisma.org/id/mylasa,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/sardes,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/perge,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,http://nomisma.org/id/pamphylia,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/aradus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,4,,,,,,,,http://nomisma.org/id/lampsacus,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/smyrna,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,,,TRUE,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/aenus,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/pergamum,,,http://nomisma.org/id/attalus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,"Seleucus I 
Uncert. mint 6A: 1 
Babylon: 3 
Ecbatana: 2 
Uncert. mint 11: 2 
Uncert. mint 6: 1 
Uncert. mint 14: 2 
Uncert. mint 16: 2 
Uncert. mint 17: 4 
Uncert. mints in Arachosia?: 7 
Antiochus I 
Laodiceia ad Mare: 1 
Ai Khanoum: 1 
Uncert. mints: 2 ",,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/uncertain_6A_sco,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,3,,,,,,,,http://nomisma.org/id/babylon,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/ecbatana,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/uncertain_11_sco,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/uncertain_6_sco,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/uncertain_14_sco,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/uncertain_16_sco,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,4,,,,,,,,http://nomisma.org/id/uncertain_17_sco,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,7,,,,,,,,,,TRUE,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,,,,http://nomisma.org/id/arachosia,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/laodiceia_ad_mare,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/ai_khanoum,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,,,TRUE,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,,,,,,,
,"Antiochus I or II 
Uncert. mints in Arachosia?: 1 
Antiochus II 
Seleuceia ad Tigrim: 4 
Seleucus II 
Antioch: 1 
Nisibis: 1 
Seleuceia ad Tigrim: 2 
Susa: 1 
Uncert. mints: 2 
Antiochus III 
Antioch: 11 
Uncert. associated w. Antioch: 1 
Nisibis: 1 
Seleuceia ad Tigrim: 7 
Ecbatana: 2 
Diodotus II 
‘Mint B’: 4 
Euthydemus I 
Uncert. mint: 1 ",,,,,,,,,,10.275,,1,,,,,,,,,,TRUE,http://nomisma.org/id/antiochus_i,http://nomisma.org/id/antiochus_ii,,,,http://nomisma.org/id/ar,,,,,,http://nomisma.org/id/arachosia,,,
,,,,,,,,,,,10.275,,4,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/nisibis,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/susa,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,,,TRUE,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,11,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,,,TRUE,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,http://nomisma.org/id/nisibis,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,7,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,2,,,,,,,,http://nomisma.org/id/ecbatana,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,4,,,,,,,,,,TRUE,http://nomisma.org/id/diodotus_ii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.275,,1,,,,,,,,,,TRUE,http://nomisma.org/id/euthydemus_i_bactria,,,,,http://nomisma.org/id/ar,,,,,,,,,
106 AR,Rhodes: 3 drs.; 71 hemidrs.; 32 diobs.,,,,,,,,,,10.276,1311,,,,,,,,,,,,,,,,,,,,,,,,,,
77-81 AR,"Antiochus II
Susa: 1 tetradr.(Alexandrine types) Seleucus II
Uncertain Mint 34, in northwest Asia Minor: 1 tetradr.(new variety)
Sardes: 1 tetradr.
Uncertain Mint 36, in Cilicia: 1 tetradr.
Antioch on the Orontes: 2 tetradrs. ¨ Mint: 1 tetradr.
Uncertain Mint 37, in Mesopotamia: 1 tetradr.
with draped and bearded bust (new variety)
Uncertain Mint 40, in Commagene or western Mesopotamia: 2 tetradrs. 
Nisibis: 1 tetradr.
",,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/susa,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/uncertain_34_sco,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/sardes,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/uncertain_36_sco,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,2,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/uncertain_37_sco,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,2,,,,,,,,http://nomisma.org/id/uncertain_40_sco,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/nisibis,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Susa: 2 tetradrs. (Alexandrine types) Antiochus Hierax
Ilium: 1 tetradr.
Uncertain Mint 47A, in western Asia Minor: 1 tetradr.
Uncertain Mint 37, in Mesopotamia: 1 tetradr. with draped and bearded bust Seleucus III
Antioch on the Orontes: 2 tetradrs. Perhaps Nisibis: 1 tetradr.(new variety) Achaeus
Sardes: 3 tetradrs., including 2 new varieties Antiochus III
Uncertain Mint 49, in Phrygia, perhaps Apameia: 1 tetradr.(new variety)
Uncertain Mint 68, perhaps Nisibis: 1 tetradr.
Susa, first reign (before Molon): 1 tetradr. 
Abyatha: 1",,,,,,,,,,10.277,,2,,,,,,,,http://nomisma.org/id/susa,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/ilium,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/uncertain_37_sco,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,2,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/nisibis,,TRUE,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,3,,,,,,,,http://nomisma.org/id/sardes,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/uncertain_49_sco,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/uncertain_68_sco,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/susa,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,,,,http://nomisma.org/id/abyatha_hagar,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Alexander III 
Macedonia: 2 
Corinth: 3 
Sicyon: 1 
Megalopolis: 1 
Uncert. Greece or Macedonia: 1 
Mesembria: 1 
Clazomenae: 1 
Colophon: 1 
",,,,,,,,,,10.277,,2,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,http://nomisma.org/id/macedon,,,
,,,,,,,,,,,10.277,,3,,,,,,,,http://nomisma.org/id/corinth,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/sicyon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/megalopolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,http://nomisma.org/id/macedon,http://nomisma.org/id/greece,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/mesembria,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/clazomenae,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/colophon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,"Miletus: 5 
Rhodes: 3 
Aspendus: 16 
Perge: 7 
Aradus: 4 
Marathus: 1 
Uncert. Mints: 2 
Antigonus Doson: 1 
Philip V: 1 
Aetolian league: 1 
Lysimachus 
Calchedon: 1 
Uncert. NW Asia Minor: 1 
Lampsacus: 1 
Prusias I: 3 
Side: 3 ",,,,,,,,,,10.277,,5,,,,,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,3,,,,,,,,http://nomisma.org/id/rhodes,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,16,,,,,,,,http://nomisma.org/id/aspendus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,7,,,,,,,,http://nomisma.org/id/perge,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,4,,,,,,,,http://nomisma.org/id/aradus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/marathus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,2,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,,,,http://nomisma.org/id/antigonus_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,,,,http://nomisma.org/id/philip_v_macedon,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,,,,http://nomisma.org/id/aetolian_league,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/calchedon,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,1,,,,,,,,,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,,,,http://nomisma.org/id/greek_northwestern_asia_minor,,,
,,,,,,,,,,,10.277,,1,,,,,,,,http://nomisma.org/id/lampsacus,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,3,,,,,,,,,,,http://nomisma.org/id/prusias_i_bithynia,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,,,10.277,,3,,,,,,,,http://nomisma.org/id/side,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
19 AR,Cos: 17 drs.; 2 hemidrs.,,,,,,,,,,10.278,,17,,,,,,,,http://nomisma.org/id/cos,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,,,10.278,,2,,,,,,,,http://nomisma.org/id/cos,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/hemidrachm,,,,,,
c. 100 AR,Oenoanda: didrs. as BMC 1,,,,,,,,,,10.279,,100,,,TRUE,,,,,http://nomisma.org/id/oenoanda,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/didrachm,,,,,,
340 AR,Cos: 20+ drs.; 191+ hemidrs.,,,,,,,,,,10.280,1308,,,,,,,,,,,,,,,,,,,,,,,,,,
283+ AR,Cnidus,,,,,,,,,,10.282,1344,,,,,,,,,,,,,,,,,,,,,,,,,,
225 AE,Cibyra: 225 (helmeted head/bull r. in incuse),,,,,,,,,,10.283,,225,,,,,,,,http://nomisma.org/id/cibyra,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
8 AE,"Selge: 4 (Herakles/thunderbolt and bow)
1 (Herakles/Stag hd.)
3 (Herakles/Stag protome)",,,,,,,,,,10.284,,8,,,,,,,,http://nomisma.org/id/selge,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
32 AE,"Selge: 29
(Herakles/thunderbolt and bow: 15)
(Herakles/Stag hd.: 3)
(Herakles/Stag protome: 6) (Herakles/thunderbolt: 1)
(Circular shield/lance head: 4)
Side: 3 (Athena/Nike)",,,,,,,,,,10.285,,29,,,,,,,,http://nomisma.org/id/selge,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,,10.285,,3,,,,,,,,http://nomisma.org/id/side,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
12 AE,"Cibyra: 8
(Helmeted hd./bull r.: 5)
(Male hd. /bull r.: 1)
(Demeter/bullr.: 2)
Comama: 1 (Zeus/lion)
Rhodes: 1 (Rose/rose)
Uncert.: 1 (Horse head/ram)",,,,,,,,,,10.286,,8,,,,,,,,http://nomisma.org/id/cibyra,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,,10.286,,1,,,,,,,,http://nomisma.org/id/comama,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,,10.286,,1,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,,,10.286,,1,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/ae,,,,,,,,,
23 AE,"Selge: 23
(Herakles hd./Thunderbolt and bow: 21)
(Herakles hd./Stag: 2)",,,,,,,,,,10.287,,23,,,,,,,,http://nomisma.org/id/selge,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
61+ AR,"Alexander III
Pella: 2 tetradrs.
Macedonia?: 1 tetradr.
Cyme: 1 tetradr.
Magnesia on the Meander: 1 tetradr.
Miletus: 3 tetradrs.
Mylasa or Caunus: 1 tetradr.
Rhodes: 1 tetradr.",,,,,,,,,,10.288,,2,,,,,,,,http://nomisma.org/id/pella_macedon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,http://nomisma.org/id/macedon,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/cyme_aeolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/magnesia_ad_maeandrum,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,3,,,,,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/mylasa,http://nomisma.org/id/caunus,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/rhodes,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Antigonus Gonatas or Antigonus Doson: 1
Antigonus Doson: 4 tetradrs.
Lysimachus
Pella: 1 tetradr.
Amphipolis: 2 tetradrs.
Byzantium: 3 tetradrs.
Calchedon: 1 tetradr.
Cius: 2 tetradrs.
Cyzicus: 1 tetradr.
Lampsacus: 1 tetradr.
Unattrib.: 3 tetradrs.
Attalids: 8 tetradrs.
Perge: 1 tetradr.",,,,,,,,,,10.288,,1,,,,,,,,,,,http://nomisma.org/id/antigonus_ii,http://nomisma.org/id/antigonus_iii,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,4,,,,,,,,,,,http://nomisma.org/id/antigonus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/pella_macedon,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,2,,,,,,,,http://nomisma.org/id/amphipolis,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,3,,,,,,,,http://nomisma.org/id/byzantium,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,1,,,,,,,,http://nomisma.org/id/calchedon,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,,,10.288,,2,,,,,,,,http://nomisma.org/id/cius,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
